COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/11/2019 19:39,713952,15.25115231,0.0010686,97.3848,137.5865,29.1052,331.0779,0,999,15100,4.52E-05,1.06E-05,0,2423683,0 FLOCK 2P 5,1 41616U 16040T   19070.81917493 +.00001061 +00000-0 +45186-4 0  9994,2 41616 097.3848 137.5865 0010686 029.1052 331.0779 15.25115231151007,2016-040T,41616,6868.576,94.419,497.781,483.101
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/12/2019 11:24,502176,15.25116218,0.0010615,97.3847,138.2338,27.0035,333.1754,0,999,15110,4.18E-05,9.76E-06,0,2423634,0 FLOCK 2P 5,1 41616U 16040T   19071.47528359  .00000976  00000-0  41809-4 0  9998,2 41616  97.3847 138.2338 0010615  27.0035 333.1754 15.25116218151102,2016-040T,41616,6868.573,94.419,497.729,483.147
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/12/2019 19:16,368640,15.25116866,0.0010578,97.3846,138.5575,25.9469,334.2298,0,999,15115,4.12E-05,9.60E-06,0,2423818,0 FLOCK 2P 5,1 41616U 16040T   19071.80333760 +.00000960 +00000-0 +41173-4 0  9992,2 41616 097.3846 138.5575 0010578 025.9469 334.2298 15.25116866151152,2016-040T,41616,6868.571,94.418,497.702,483.17
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/13/2019 20:28,583904,15.25120476,0.0010483,97.3845,139.5932,22.4443,337.7252,0,999,15131,4.90E-05,1.16E-05,0,2424289,0 FLOCK 2P 5,1 41616U 16040T   19072.85310861  .00001157  00000-0  49014-4 0  9996,2 41616  97.3845 139.5932 0010483  22.4443 337.7252 15.25120476151316,2016-040T,41616,6868.56,94.418,497.626,483.225
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/13/2019 22:02,299136,15.25121253,0.0010489,97.3844,139.6579,22.1212,338.0477,0,999,15132,5.24E-05,1.24E-05,0,2424442,0 FLOCK 2P 5,1 41616U 16040T   19072.91871874 +.00001242 +00000-0 +52400-4 0  9997,2 41616 097.3844 139.6579 0010489 022.1212 338.0477 15.25121253151328,2016-040T,41616,6868.558,94.418,497.627,483.218
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/14/2019 20:05,810912,15.25124029,0.0010397,97.3843,140.5642,19.0517,341.1108,0,999,15146,5.50E-05,1.31E-05,0,2425243,0 FLOCK 2P 5,1 41616U 16040T   19073.83726633 +.00001306 +00000-0 +54975-4 0  9991,2 41616 097.3843 140.5642 0010397 019.0517 341.1108 15.25124029151465,2016-040T,41616,6868.55,94.418,497.556,483.273
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/15/2019 3:58,536544,15.25124861,0.0010363,97.3842,140.8878,17.9479,342.2122,0,999,15151,5.47E-05,1.30E-05,0,2425336,0 FLOCK 2P 5,1 41616U 16040T   19074.16531871  .00001298  00000-0  54653-4 0  9999,2 41616  97.3842 140.8878 0010363  17.9479 342.2122 15.25124861151513,2016-040T,41616,6868.547,94.418,497.53,483.294
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/15/2019 19:42,983488,15.25126322,0.0010289,97.3841,141.5351,15.6615,344.4939,0,999,15161,5.42E-05,1.29E-05,0,2426008,0 FLOCK 2P 5,1 41616U 16040T   19074.82142342 +.00001288 +00000-0 +54239-4 0  9992,2 41616 097.3841 141.5351 0010289 015.6615 344.4939 15.25126322151615,2016-040T,41616,6868.543,94.418,497.475,483.341
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/16/2019 8:18,860000,15.25127763,0.0010228,97.3841,142.053,13.9039,346.2479,0,999,15169,5.48E-05,1.30E-05,0,2426324,0 FLOCK 2P 5,1 41616U 16040T   19075.34630625  .00001303  00000-0  54814-4 0  9993,2 41616  97.3841 142.0530 0010228  13.9039 346.2479 15.25127763151691,2016-040T,41616,6868.538,94.418,497.428,483.378
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/16/2019 19:20,870944,15.25130193,0.0010181,97.384,142.506,12.327,347.8215,0,999,15176,6.12E-05,1.46E-05,0,2426563,0 FLOCK 2P 5,1 41616U 16040T   19075.80557721 +.00001462 +00000-0 +61160-4 0  9997,2 41616 097.3840 142.5060 0010181 012.3270 347.8215 15.25130193151765,2016-040T,41616,6868.531,94.418,497.389,483.403
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/17/2019 11:04,983520,15.25133625,0.0010111,97.3838,143.1533,10.0326,350.1112,0,999,15186,7.00E-05,1.68E-05,0,2426898,0 FLOCK 2P 5,1 41616U 16040T   19076.46167805  .00001683  00000-0  69988-4 0  9991,2 41616  97.3838 143.1533 0010111  10.0326 350.1112 15.25133625151861,2016-040T,41616,6868.521,94.417,497.33,483.441
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/17/2019 20:31,276640,15.25134296,0.001007,97.3837,143.5417,8.6214,351.5195,0,999,15192,6.63E-05,1.59E-05,0,2427168,0 FLOCK 2P 5,1 41616U 16040T   19076.85533885 +.00001592 +00000-0 +66349-4 0  9996,2 41616 097.3837 143.5417 0010070 008.6214 351.5195 15.25134296151926,2016-040T,41616,6868.519,94.417,497.3,483.467
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/18/2019 10:41,659296,15.25135879,0.001,97.3836,144.1242,6.4577,353.6788,0,999,15201,6.49E-05,1.56E-05,0,2427675,0 FLOCK 2P 5,1 41616U 16040T   19077.44582939 +.00001555 +00000-0 +64866-4 0  9997,2 41616 097.3836 144.1242 0010000 006.4577 353.6788 15.25135879152019,2016-040T,41616,6868.514,94.417,497.247,483.51
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/18/2019 20:08,836640,15.25137367,0.0009957,97.3836,144.5125,5.0622,355.0714,0,999,15207,6.58E-05,1.58E-05,0,2427659,0 FLOCK 2P 5,1 41616U 16040T   19077.83948885  .00001577  00000-0  65767-4 0  9991,2 41616  97.3836 144.5125 0009957   5.0622 355.0714 15.25137367152073,2016-040T,41616,6868.509,94.417,497.213,483.536
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/18/2019 21:43,533728,15.25137474,0.0009945,97.3836,144.5772,4.8082,355.3249,0,999,15208,6.50E-05,1.56E-05,0,2427718,0 FLOCK 2P 5,1 41616U 16040T   19077.90509877 +.00001559 +00000-0 +65037-4 0  9993,2 41616 097.3836 144.5772 0009945 004.8082 355.3249 15.25137474152081,2016-040T,41616,6868.509,94.417,497.205,483.543
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/19/2019 11:53,829120,15.25138368,0.0009886,97.3835,145.1597,2.6739,357.455,0,999,15217,5.89E-05,1.40E-05,0,2427839,0 FLOCK 2P 5,1 41616U 16040T   19078.49558830 +.00001404 +00000-0 +58851-4 0  9996,2 41616 097.3835 145.1597 0009886 002.6739 357.4550 15.25138368152172,2016-040T,41616,6868.506,94.417,497.162,483.581
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/19/2019 15:02,211200,15.25138722,0.0009874,97.3835,145.2892,2.21,357.918,0,999,15219,5.83E-05,1.39E-05,0,2427902,0 FLOCK 2P 5,1 41616U 16040T   19078.62680800 +.00001391 +00000-0 +58317-4 0  9996,2 41616 097.3835 145.2892 0009874 002.2100 357.9180 15.25138722152196,2016-040T,41616,6868.505,94.417,497.152,483.588
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/20/2019 3:38,718784,15.25141623,0.0009897,97.386,145.8091,1.1826,358.9478,0,999,15227,6.76E-05,1.62E-05,0,2428567,0 FLOCK 2P 5,1 41616U 16040T   19079.15168656  .00001624  00000-0  67625-4 0  9996,2 41616  97.3860 145.8091 0009897   1.1826 358.9478 15.25141623152273,2016-040T,41616,6868.497,94.417,497.159,483.564
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/20/2019 19:23,439968,15.25142917,0.0009749,97.3833,146.4543,358.0402,2.0796,0,999,15237,6.03E-05,1.44E-05,0,2428953,0 FLOCK 2P 5,1 41616U 16040T   19079.80778287 +.00001441 +00000-0 +60308-4 0  9993,2 41616 097.3833 146.4543 0009749 358.0402 002.0796 15.25142917152370,2016-040T,41616,6868.493,94.417,497.054,483.662
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/21/2019 9:33,497760,15.25145026,0.000967,97.3832,147.0368,355.9192,4.1966,0,999,15246,6.25E-05,1.50E-05,0,2429236,0 FLOCK 2P 5,1 41616U 16040T   19080.39826965  .00001496  00000-0  62520-4 0  9994,2 41616  97.3832 147.0368 0009670 355.9192   4.1966 15.25145026152462,2016-040T,41616,6868.486,94.417,496.993,483.71
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/21/2019 15:51,167744,15.25145644,0.0009645,97.3831,147.2957,354.9568,5.1571,0,999,15250,6.08E-05,1.45E-05,0,2429712,0 FLOCK 2P 5,1 41616U 16040T   19080.66070796 +.00001452 +00000-0 +60752-4 0  9994,2 41616 097.3831 147.2957 0009645 354.9568 005.1571 15.25145644152509,2016-040T,41616,6868.485,94.417,496.974,483.725
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/22/2019 17:03,821760,15.25147968,0.0009536,97.3829,148.3313,351.123,8.9838,0,999,15266,5.63E-05,1.34E-05,0,2430408,0 FLOCK 2P 5,1 41616U 16040T   19081.71046090  .00001342  00000-0  56349-4 0  9996,2 41616  97.3829 148.3313 0009536 351.1230   8.9838 15.25147968152663,2016-040T,41616,6868.478,94.417,496.892,483.793
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/23/2019 19:49,917984,15.25149722,0.0009438,97.3827,149.4315,347.01,13.0894,0,999,15283,4.63E-05,1.09E-05,0,2430791,0 FLOCK 2P 5,1 41616U 16040T   19082.82582081  .00001090  00000-0  46317-4 0  9998,2 41616  97.3827 149.4315 0009438 347.0100  13.0894 15.25149722152834,2016-040T,41616,6868.472,94.416,496.82,483.855
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/24/2019 17:51,868512,15.25152874,0.0009314,97.3826,150.3375,343.0918,17.0008,0,999,15297,5.10E-05,1.21E-05,0,2431398,0 FLOCK 2P 5,1 41616U 16040T   19083.74435033 +.00001207 +00000-0 +50987-4 0  9992,2 41616 097.3826 150.3375 0009314 343.0918 017.0008 15.25152874152974,2016-040T,41616,6868.463,94.416,496.725,483.931
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/25/2019 3:18,715808,15.25153586,0.0009273,97.3825,150.7257,341.6569,18.4333,0,999,15303,4.89E-05,1.16E-05,0,2431525,0 FLOCK 2P 5,1 41616U 16040T   19084.13800597  .00001156  00000-0  48925-4 0  9999,2 41616  97.3825 150.7257 0009273 341.6569  18.4333 15.25153586153031,2016-040T,41616,6868.461,94.416,496.695,483.957
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/25/2019 17:29,440096,15.25155959,0.0009216,97.3824,151.3082,339.4555,20.6311,0,999,15312,5.60E-05,1.33E-05,0,2432045,0 FLOCK 2P 5,1 41616U 16040T   19084.72848889 +.00001332 +00000-0 +55958-4 0  9990,2 41616 097.3824 151.3082 0009216 339.4555 020.6311 15.25155959153127,2016-040T,41616,6868.454,94.416,496.649,483.989
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/26/2019 4:30,843648,15.25156978,0.0009169,97.3823,151.7612,337.655,22.4287,0,999,15319,5.50E-05,1.31E-05,0,2432194,0 FLOCK 2P 5,1 41616U 16040T   19085.18775282  .00001308  00000-0  55016-4 0  9995,2 41616  97.3823 151.7612 0009169 337.6550  22.4287 15.25156978153192,2016-040T,41616,6868.451,94.416,496.613,484.018
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/26/2019 20:15,188992,15.25157539,0.000911,97.3822,152.4084,335.0359,25.0437,0,999,15329,5.01E-05,1.18E-05,0,2432702,0 FLOCK 2P 5,1 41616U 16040T   19085.84384478 +.00001184 +00000-0 +50069-4 0  9996,2 41616 097.3822 152.4084 0009110 335.0359 025.0437 15.25157539153298,2016-040T,41616,6868.449,94.416,496.571,484.057
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/27/2019 8:50,190272,15.251589,0.0009067,97.3822,152.9262,332.9725,27.104,0,999,15337,5.19E-05,1.23E-05,0,2433033,0 FLOCK 2P 5,1 41616U 16040T   19086.36871748  .00001230  00000-0  51903-4 0  9995,2 41616  97.3822 152.9262 0009067 332.9725  27.1040 15.25158900153370,2016-040T,41616,6868.445,94.416,496.537,484.082
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/27/2019 19:52,446944,15.25160991,0.0009026,97.382,153.3792,331.4412,28.633,0,999,15344,5.74E-05,1.37E-05,0,2433537,0 FLOCK 2P 5,1 41616U 16040T   19086.82797971 +.00001367 +00000-0 +57356-4 0  9990,2 41616 097.3820 153.3792 0009026 331.4412 028.6330 15.25160991153442,2016-040T,41616,6868.439,94.416,496.503,484.104
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/28/2019 14:46,700896,15.25164242,0.0008942,97.382,154.1558,328.4489,31.6211,0,999,15356,6.53E-05,1.57E-05,0,2433743,0 FLOCK 2P 5,1 41616U 16040T   19087.61528589 +.00001567 +00000-0 +65315-4 0  9991,2 41616 097.3820 154.1558 0008942 328.4489 031.6211 15.25164242153565,2016-040T,41616,6868.429,94.416,496.436,484.152
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/28/2019 17:54,894624,15.25164683,0.0008933,97.3819,154.2852,327.9441,32.1253,0,999,15358,6.57E-05,1.58E-05,0,2433655,0 FLOCK 2P 5,1 41616U 16040T   19087.74650341  .00001576  00000-0  65677-4 0  9998,2 41616  97.3819 154.2852 0008933 327.9441  32.1253 15.25164683153586,2016-040T,41616,6868.427,94.416,496.428,484.157
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/28/2019 22:38,676576,15.25165285,0.0008935,97.3819,154.4793,327.0987,32.9693,0,999,15361,6.58E-05,1.58E-05,0,2434078,0 FLOCK 2P 5,1 41616U 16040T   19087.94332959 +.00001580 +00000-0 +65817-4 0  9993,2 41616 097.3819 154.4793 0008935 327.0987 032.9693 15.25165285153619,2016-040T,41616,6868.426,94.415,496.428,484.154
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/29/2019 8:05,252576,15.25166423,0.0008897,97.3818,154.8676,325.5686,34.4974,0,999,15367,6.59E-05,1.58E-05,0,2434106,0 FLOCK 2P 5,1 41616U 16040T   19088.33698209 +.00001583 +00000-0 +65946-4 0  9996,2 41616 097.3818 154.8676 0008897 325.5686 034.4974 15.25166423153678,2016-040T,41616,6868.422,94.415,496.398,484.176
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/29/2019 22:15,601024,15.25167547,0.0008859,97.3817,155.45,323.1798,36.883,0,999,15376,6.27E-05,1.50E-05,0,2434309,0 FLOCK 2P 5,1 41616U 16040T   19088.92746066 +.00001502 +00000-0 +62705-4 0  9997,2 41616 097.3817 155.4500 0008859 323.1798 036.8830 15.25167547153761,2016-040T,41616,6868.419,94.415,496.369,484.199
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/30/2019 20:18,735936,15.25171318,0.0008776,97.3816,156.356,319.3715,40.6867,0,999,15390,7.24E-05,1.75E-05,0,2434583,0 FLOCK 2P 5,1 41616U 16040T   19089.84598074  .00001746  00000-0  72447-4 0  9997,2 41616  97.3816 156.3560 0008776 319.3715  40.6867 15.25171318153900,2016-040T,41616,6868.408,94.415,496.3,484.245
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/30/2019 21:52,308608,15.25171544,0.000877,97.3816,156.4207,319.0944,40.9635,0,999,15391,7.25E-05,1.75E-05,0,2434639,0 FLOCK 2P 5,1 41616U 16040T   19089.91158922 +.00001748 +00000-0 +72523-4 0  9996,2 41616 097.3816 156.4207 0008770 319.0944 040.9635 15.25171544153912,2016-040T,41616,6868.407,94.415,496.295,484.248
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,3/31/2019 21:29,877088,15.25173585,0.0008702,97.3814,157.3913,315.0836,44.9698,0,999,15406,6.22E-05,1.49E-05,0,2435240,0 FLOCK 2P 5,1 41616U 16040T   19090.89571617 +.00001489 +00000-0 +62195-4 0  9991,2 41616 097.3814 157.3913 0008702 315.0836 044.9698 15.25173585154062,2016-040T,41616,6868.401,94.415,496.243,484.289
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/1/2019 3:47,125440,15.25174282,0.0008682,97.3814,157.6502,314.0039,46.0483,0,999,15410,6.06E-05,1.45E-05,0,2435367,0 FLOCK 2P 5,1 41616U 16040T   19091.15814960  .00001449  00000-0  60594-4 0  9999,2 41616  97.3814 157.6502 0008682 314.0039  46.0483 15.25174282154105,2016-040T,41616,6868.399,94.415,496.227,484.301
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/1/2019 21:06,309920,15.25175975,0.0008632,97.3813,158.362,311.1162,48.933,0,999,15421,5.74E-05,1.37E-05,0,2435917,0 FLOCK 2P 5,1 41616U 16040T   19091.87984155 +.00001368 +00000-0 +57365-4 0  9994,2 41616 097.3813 158.3620 0008632 311.1162 048.9330 15.25175975154217,2016-040T,41616,6868.394,94.415,496.187,484.33
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/2/2019 4:59,129216,15.25176286,0.0008604,97.3812,158.6855,309.7318,50.3161,0,999,15426,5.33E-05,1.27E-05,0,2436080,0 FLOCK 2P 5,1 41616U 16040T   19092.20788344  .00001266  00000-0  53311-4 0  9998,2 41616  97.3812 158.6855 0008604 309.7318  50.3161 15.25176286154264,2016-040T,41616,6868.393,94.415,496.167,484.348
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/2/2019 22:18,212608,15.25177165,0.0008559,97.3811,159.3972,306.6834,53.3617,0,999,15437,4.55E-05,1.07E-05,0,2436542,0 FLOCK 2P 5,1 41616U 16040T   19092.92957422 +.00001070 +00000-0 +45478-4 0  9990,2 41616 097.3811 159.3972 0008559 306.6834 053.3617 15.25177165154377,2016-040T,41616,6868.39,94.415,496.134,484.376
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/3/2019 3:02,860640,15.25177642,0.0008556,97.381,159.5914,305.8539,54.1903,0,999,15440,4.52E-05,1.06E-05,0,2437310,0 FLOCK 2P 5,1 41616U 16040T   19093.12639885 +.00001063 +00000-0 +45193-4 0  9999,2 41616 097.3810 159.5914 0008556 305.8539 054.1903 15.25177642154405,2016-040T,41616,6868.389,94.415,496.13,484.377
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/4/2019 4:13,322688,15.2518319,0.0008505,97.3808,160.6267,301.4944,58.5462,0,999,15456,5.93E-05,1.42E-05,0,2437527,0 FLOCK 2P 5,1 41616U 16040T   19094.17612642  .00001417  00000-0  59328-4 0  9995,2 41616  97.3808 160.6267 0008505 301.4944  58.5462 15.25183190154562,2016-040T,41616,6868.372,94.414,496.078,484.395
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/4/2019 18:23,66336,15.25185183,0.0008475,97.3808,161.209,299.1063,60.9326,0,999,15465,6.10E-05,1.46E-05,0,2438168,0 FLOCK 2P 5,1 41616U 16040T   19094.76659799 +.00001460 +00000-0 +61028-4 0  9992,2 41616 097.3808 161.2090 0008475 299.1063 060.9326 15.25185183154654,2016-040T,41616,6868.366,94.414,496.052,484.41
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/5/2019 11:43,769568,15.25187732,0.0008445,97.3807,161.9207,296.1345,63.9024,0,999,15476,6.38E-05,1.53E-05,0,2438613,0 FLOCK 2P 5,1 41616U 16040T   19095.48828437  .00001531  00000-0  63823-4 0  9993,2 41616  97.3807 161.9207 0008445 296.1345  63.9024 15.25187732154769,2016-040T,41616,6868.358,94.414,496.024,484.423
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/5/2019 13:17,277440,15.25188237,0.0008445,97.3807,161.9854,295.8894,64.1473,0,999,15477,6.63E-05,1.59E-05,0,2438682,0 FLOCK 2P 5,1 41616U 16040T   19095.55389210 +.00001593 +00000-0 +66300-4 0  9993,2 41616 097.3807 161.9854 0008445 295.8894 064.1473 15.25188237154775,2016-040T,41616,6868.357,94.414,496.022,484.421
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/5/2019 22:44,322944,15.25189858,0.000843,97.3806,162.3736,294.1944,65.8412,0,999,15483,6.90E-05,1.66E-05,0,2439111,0 FLOCK 2P 5,1 41616U 16040T   19095.94753846 +.00001661 +00000-0 +69000-4 0  9992,2 41616 097.3806 162.3736 0008430 294.1944 065.8412 15.25189858154838,2016-040T,41616,6868.352,94.414,496.007,484.427
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/6/2019 12:54,830720,15.25193741,0.0008374,97.3802,162.956,291.5624,68.4721,0,999,15492,8.68E-05,2.11E-05,0,2439062,0 FLOCK 2P 5,1 41616U 16040T   19096.53800730  .00002107  00000-0  86775-4 0  9997,2 41616  97.3802 162.9560 0008374 291.5624  68.4721 15.25193741154926,2016-040T,41616,6868.34,94.414,495.957,484.454
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/6/2019 20:47,263808,15.25194971,0.0008379,97.3801,163.2796,290.0404,69.9932,0,999,15497,8.46E-05,2.05E-05,0,2439530,0 FLOCK 2P 5,1 41616U 16040T   19096.86604472 +.00002051 +00000-0 +84551-4 0  9996,2 41616 097.3801 163.2796 0008379 290.0404 069.9932 15.25194971154976,2016-040T,41616,6868.337,94.414,495.957,484.447
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/7/2019 20:24,474080,15.25197753,0.00084,97.3803,164.2501,285.9903,74.041,0,999,15512,7.20E-05,1.74E-05,0,2439661,0 FLOCK 2P 5,1 41616U 16040T   19097.85015595  .00001737  00000-0  72038-4 0  9995,2 41616  97.3803 164.2501 0008400 285.9903  74.0410 15.25197753155122,2016-040T,41616,6868.328,94.413,495.963,484.424
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/7/2019 21:58,962080,15.25198065,0.0008397,97.3802,164.3148,285.7135,74.3177,0,999,15513,7.49E-05,1.81E-05,0,2439681,0 FLOCK 2P 5,1 41616U 16040T   19097.91576345 +.00001808 +00000-0 +74869-4 0  9990,2 41616 097.3802 164.3148 0008397 285.7135 074.3177 15.25198065155130,2016-040T,41616,6868.327,94.413,495.96,484.425
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/8/2019 21:35,31520,15.25200976,0.0008378,97.3801,165.2853,281.4967,78.533,0,999,15528,7.01E-05,1.69E-05,0,2440169,0 FLOCK 2P 5,1 41616U 16040T   19098.89987305 +.00001688 +00000-0 +70054-4 0  9998,2 41616 097.3801 165.2853 0008378 281.4967 078.5330 15.25200976155285,2016-040T,41616,6868.319,94.413,495.938,484.429
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/9/2019 3:53,892800,15.25201554,0.0008374,97.38,165.5441,280.3741,79.6553,0,999,15532,6.66E-05,1.60E-05,0,2440345,0 FLOCK 2P 5,1 41616U 16040T   19099.16230200  .00001601  00000-0  66608-4 0  9999,2 41616  97.3800 165.5441 0008374 280.3741  79.6553 15.25201554155321,2016-040T,41616,6868.317,94.413,495.933,484.43
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/9/2019 21:12,867680,15.25205349,0.0008366,97.38,166.2558,277.3738,82.6549,0,999,15543,7.29E-05,1.76E-05,0,2440634,0 FLOCK 2P 5,1 41616U 16040T   19099.88397995 +.00001759 +00000-0 +72871-4 0  9996,2 41616 097.3800 166.2558 0008366 277.3738 082.6549 15.25205349155438,2016-040T,41616,6868.305,94.413,495.916,484.424
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,4/10/2019 8:14,970048,15.25207009,0.0008367,97.3799,166.7087,275.3919,84.6365,0,999,15550,6.80E-05,1.64E-05,0,2440918,0 FLOCK 2P 5,1 41616U 16040T   19100.34322882  .00001637  00000-0  68038-4 0  9998,2 41616  97.3799 166.7087 0008367 275.3919  84.6365 15.25207009155508,2016-040T,41616,6868.3,94.413,495.912,484.419
